store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
"Cook Out , Cedar Bluff TN",1725,321 Cedar Bluff Rd,,Knoxville,TN,37923,United States,,35.920454,-84.093281,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Alpharetta, GA",466,11475 Haynes Bridge Rd,,Alpharetta,GA,30009,United States,,34.061423,-84.289618,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Morrow, GA",459,6273 Jonesboro Rd,,Morrow,GA,30260,United States,,33.584026,-84.339792,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Moreland Ave.",456,403 Moreland Ave SE,,Atlanta,GA,30316,United States,,33.743089,-84.34958,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Ponce De Leon",461,544 Ponce de Leon Ave NE,,Atlanta,GA,30308,United States,,33.773776,-84.369188,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Riverdale",1737,6897 GA  85,,Riverdale,GA,30274,United States,,33.566849,-84.413061,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Northside Dr.",462,1112 Northside Dr NW,,Atlanta,GA,30318,United States,,33.785301,-84.407805,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Big Chicken",1735,9 Cobb Pkwy,,Marietta,GA,30062,United States,,33.951363,-84.521428,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Kennesaw, GA",460,745 Chastain Rd NW,,Kennesaw,GA,30144,United States,,34.034806,-84.57067,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Richmond, KY",1763,120 Eastern Bypass,,Richmond,KY,40475,United States,,37.735818,-84.320286,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Austell Road",398,3800 Austell Rd SW,,Marietta,GA,30008,United States,,33.861082,-84.598513,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Athens TN",1721,1227 Congress Pkwy TN,,Athens,TN,37303,United States,,35.451402,-84.622098,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Lexington, KY",400,855 S Broadway,,Lexington,KY,40504,United States,,38.040443,-84.513665,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Cleveland",1723,822 25th St,,Cleveland,TN,37311,United States,,35.183025,-84.874295,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Dalton",1729,1257 Glenwood Ave,,Dalton,GA,30721,United States,,34.794242,-84.962704,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Carrollton, GA",394,904 S Park St,,Carrollton,GA,30117,United States,,33.565438,-85.075664,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Frankfort, KY",470,1234 US Highway 127 S,,Frankfort,KY,40601,United States,,38.217203,-84.86053,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
