store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Cleveland Zoo,,3900 Wildlife Way,,Cleveland,OH,44109,US,,41.4438,-81.7143,"monday Closed, tuesday Closed, wednesday Closed, thursday Closed, friday Closed, saturday Closed, sunday Closed",,,
University Heights,,20650 North Park Blvd,,University Heights,OH,44118,US,216 397 5700,41.4870994398612,-81.535519955995,"monday 11:30am - 9:00pm, tuesday 11:30am - 9:00pm, wednesday 11:30am - 9:00pm, thursday 11:30am - 9:00pm, friday 11:30am - 10:00pm, saturday 11:30am - 10:00pm, sunday 11:30am - 9:00pm",,,
Minneapolis St. Paul Airport,,Lindbergh Terminal,"4300 Glumack Drive, Suite 3129",St. Paul,MN,55111,US,,44.88266,-93.20628,"monday Closed, tuesday Closed, wednesday Closed, thursday Closed, friday Closed, saturday Closed, sunday Closed",,,
South Minneapolis,,3070 Excelsior Boulevard,,Minneapolis,MN,55416,US,612 927 9900,44.9466511111111,-93.3216888888889,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 9:00pm, saturday 12:00pm - 9:00pm, sunday 12:00pm - 9:00pm",,,
Wayzata,,539 East Lake Street,1st Floor,Wayzata,MN,55391,US,952 473 1705,44.9698136734694,-93.5144893877551,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 9:00pm",,,
Pittsburgh Cultural District,,936 Penn Avenue,,Pittsburgh,PA,15222,US,412 215 9189,40.4440484615385,-79.9970348717949,"monday 11:00am - 9:00pm, tuesday 11:00am - 9:00pm, wednesday 11:00am - 9:00pm, thursday 11:00am - 9:00pm, friday 11:00am - 10:00pm, saturday 11:00am - 10:00pm, sunday 11:00am - 9:00pm",,,
Vanderbilt,,416-A 21st Avenue South,,Nashville,TN,37203,US,615 321 2478,36.14606,-86.79954,"monday 11:00am - 10:00pm, tuesday 11:00am - 10:00pm, wednesday 11:00am - 10:00pm, thursday 11:00am - 10:00pm, friday 11:00am - 10:30pm, saturday 11:00am - 10:30pm, sunday 11:00am - 10:00pm",,,
Vanderbilt Children's Hospital,,2200 Children's Way,Food Court  2nd Floor,Nashville,TN,37232,US,615 936 5689,36.13875,-86.80179,"monday 11:00am - 10:00pm, tuesday 11:00am - 10:00pm, wednesday 11:00am - 10:00pm, thursday 11:00am - 10:00pm, friday 11:00am - 10:00pm, saturday 1:00pm - 7:00pm, sunday 1:00pm - 7:00pm",,,
Berkeley - Center Street,,2130 Center Street,Suite 102,Berkeley,CA,94704,US,510 900 2460,37.8704416666667,-122.267028333333,"monday 11:00am - 9:00pm, tuesday 12:00pm - 8:00pm, wednesday 11:00am - 9:00pm, thursday 11:00am - 9:00pm, friday 11:00am - 10:00pm, saturday 11:00am - 10:00pm, sunday 11:00am - 9:00pm",,,
Macy's,,170 O'Farrell St,Macy’s Department Store,San Francisco,CA,94102,US,415 263 7239,37.7864935294118,-122.407556470588,"monday 10:30am - 9:00pm, tuesday 12:00pm - 8:00pm, wednesday 10:30am - 9:00pm, thursday 10:30am - 9:00pm, friday 10:30am - 9:00pm, saturday 10:30am - 9:00pm, sunday 11:00am - 7:00pm",,,
Haight Ashbury,,1480 Haight Street,,San Francisco,CA,94117,US,415 626 4143,37.7700385714286,-122.446631632653,"monday 10:00am - 9:00pm, tuesday 10:00am - 9:00pm, wednesday 10:00am - 9:00pm, thursday 10:00am - 9:00pm, friday 10:00am - 10:00pm, saturday 10:00am - 10:00pm, sunday 10:00am - 9:00pm",,,
Argonaut,,475 Jefferson Street,,San Francisco,CA,94109,US,415 263 7239,37.8076176923077,-122.420436153846,"monday 11:30am - 9:00pm, tuesday 12:00pm - 8:00pm, wednesday 11:30am - 9:00pm, thursday 11:30am - 9:00pm, friday 10:30am - 10:00pm, saturday 10:30am - 10:30pm, sunday 10:30am - 10:30pm",,,
Fisherman's Wharf,,Pier 41,,San Francisco,CA,94133,US,,37.809167,-122.411389,"monday 10:00am - 6:00pm, tuesday 10:00am - 6:00pm, wednesday 10:00am - 6:00pm, thursday 10:00am - 6:00pm, friday 10:00am - 7:00pm, saturday 10:00am - 7:30pm, sunday 10:00am - 7:00pm",,,
Napa,,1136 Main Street,,Napa,CA,94559,US,707 696 9683,38.3001547474747,-122.286263030303,"monday 11:30am - 9:00pm, tuesday 11:30am - 9:00pm, wednesday 11:30am - 9:00pm, thursday 11:30am - 9:00pm, friday 11:30am - 9:00pm, saturday 11:30am - 9:00pm, sunday 11:30am - 9:00pm",,,
St. Augustine,,128 Saint George Street,,St. Augustine,FL,32084,US,,29.8939273052762,-81.3128544229671,"monday 11:00am - 9:00pm, tuesday 11:00am - 9:00pm, wednesday 11:00am - 9:00pm, thursday 11:00am - 9:00pm, friday 11:00am - 11:00pm, saturday 11:00am - 11:00pm, sunday 11:00am - 9:00pm",,,
Universal Studios Florida,,1100 Universal Studios Plaza,,Orlando,FL,32819,US,,28.4778,-81.47321,"monday Closed, tuesday Closed, wednesday Closed, thursday Closed, friday Closed, saturday Closed, sunday Closed",,,
Universal Studios Florida - Coney Island Arcade,,1000 Universal Studios Plaza,Coney Island Arcade,Orlando,FL,32819,US,,28.47773,-81.47485,"monday Closed, tuesday Closed, wednesday Closed, thursday Closed, friday Closed, saturday Closed, sunday Closed",,,
Universal Studios Florida - Schwabs,,1000 Universal Studios Plaza,,Orlando,FL,32819,US,,28.47773,-81.47485,"monday Closed, tuesday Closed, wednesday Closed, thursday Closed, friday Closed, saturday Closed, sunday Closed",,,
I-Drive 360,,8457 International Drive,,Orlando,FL,32819,US,407 930 6054,28.4425083268075,-81.4702307968177,"monday 11:00am - 11:00pm, tuesday 11:00am - 11:00pm, wednesday 11:00am - 11:00pm, thursday 11:00am - 11:00pm, friday 11:00am - 11:00pm, saturday 11:00am - 11:00pm, sunday 11:00am - 11:00pm",,,
Pointe Orlando,,9101 International Drive,#1040,Orlando,FL,32819,US,407 286 3353,28.43302,-81.47151,"monday 12:00pm - 10:00pm, tuesday 12:00pm - 10:00pm, wednesday 12:00pm - 10:00pm, thursday 12:00pm - 10:00pm, friday 12:00pm - 11:00pm, saturday 12:00pm - 11:00pm, sunday 12:00pm - 10:00pm",,,
Orlando Premium Outlets,,8200 Vineland Avenue,Unit #K-42,Orlando,FL,32821,US,407 286 3353,28.3859492789634,-81.496157648933,"monday 10:00am - 11:00pm, tuesday 10:00am - 11:00pm, wednesday 10:00am - 11:00pm, thursday 10:00am - 11:00pm, friday 10:00am - 11:00pm, saturday 10:00am - 11:00pm, sunday 10:00am - 9:00pm",,,
The Loop,,3234 N John Young Parkway,,Kissimmee,FL,34741,US,407 483 8029,28.3467860606061,-81.4197667676768,"monday 11:00am - 10:00pm, tuesday 11:00am - 10:00pm, wednesday 11:00am - 10:00pm, thursday 11:00am - 10:00pm, friday 11:00am - 11:00pm, saturday 11:00am - 11:00pm, sunday 11:00am - 10:00pm",,,
Melbourne,,1800 W  Hibiscus Blvd,Suite 120,Melbourne,FL,32901,US,321 674 7599,28.08545,-80.64964,"monday 12:00pm - 10:00pm, tuesday 12:00pm - 10:00pm, wednesday 12:00pm - 10:00pm, thursday 12:00pm - 10:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 10:00pm",,,
Charleston,,96 N Market Street,,Charleston,SC,29401,US,,32.7809042595539,-79.9305899387964,"monday 11:00am - 10:00pm, tuesday 11:00am - 10:00pm, wednesday 11:00am - 10:00pm, thursday 11:00am - 10:00pm, friday 11:00am - 11:00pm, saturday 11:00am - 11:00pm, sunday 11:00am - 10:00pm",,,
Isle of Palms,,1109 Ocean Boulevard,,Isle of Palms,SC,29451,US,,32.7853190425532,-79.789175,"monday 11:00am - 10:00pm, tuesday 11:00am - 10:00pm, wednesday 11:00am - 10:00pm, thursday 11:00am - 10:00pm, friday 11:00am - 11:00pm, saturday 11:00am - 11:00pm, sunday 11:00am - 10:00pm",,,
Sarasota,,372A St Armands Circle,,Sarasota,FL,34236,US,,27.3178850793087,-82.5772404758521,"monday 11:00am - 11:00pm, tuesday 11:00am - 11:00pm, wednesday 11:00am - 11:00pm, thursday 11:00am - 11:00pm, friday 11:00am - 11:00pm, saturday 11:00am - 11:00pm, sunday 11:00am - 11:00pm",,,
Delray Beach,,1155 E Atlantic Ave,,Delray Beach,FL,33483,US,561 272 3112,26.46169,-80.060115,"monday 11:00pm - 11:00pm, tuesday 11:00am - 11:00pm, wednesday 11:00am - 11:00pm, thursday 11:00am - 11:00pm, friday 11:00am - 12:00am, saturday 11:00am - 12:00am, sunday 11:00am - 11:00pm",,,
Miramar Beach,,9375 Emerald Coast Parkway,,Miramar Beach,FL,32550,US,850 460 8884,30.3781191304348,-86.3317285217391,"monday 11:00am - 10:00pm, tuesday 11:00am - 10:00pm, wednesday 11:00am - 10:00pm, thursday 11:00am - 10:00pm, friday 11:00am - 10:00pm, saturday 11:00am - 10:00pm, sunday 11:00am - 9:00pm",,,
Myrtle Beach - The Breakers,,2005-C Ocean Boulevard,,Myrtle Beach,SC,29577,US,843-213-1754,33.6699354054382,-78.9055211394789,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 9:00pm",,,
Hollywood Beach,,1202 N Broadwalk,,Hollywood,FL,33019,US,954 929 7085,26.019233030303,-80.1152481818182,"monday 11:00am - 1:00am, tuesday 11:00am - 1:00am, wednesday 11:00am - 1:00am, thursday 11:00am - 1:00am, friday 11:00am - 1:00am, saturday 11:00am - 1:00am, sunday 11:00am - 1:00am",,,
Myrtle Beach (South),,1303 Celebrity Circle,Suite 125A,Myrtle Beach,SC,29577,US,843 444 1074,33.714584305896,-78.8840113747436,"monday 10:00am - 9:00pm, tuesday 10:00am - 9:00pm, wednesday 10:00am - 9:00pm, thursday 10:00am - 9:00pm, friday 10:00am - 9:00pm, saturday 10:00am - 9:00pm, sunday 10:00am - 9:00pm",,,
Myrtle Beach II (North),,1200 Celebrity Circle,Suite 209,Myrtle Beach,SC,29577,US,843 444 0390,33.7194037912079,-78.8798434183648,"monday 10:00am - 9:00pm, tuesday 10:00am - 9:00pm, wednesday 10:00am - 9:00pm, thursday 10:00am - 9:00pm, friday 10:00am - 9:00pm, saturday 10:00am - 9:00pm, sunday 10:00am - 9:00pm",,,
Hallandale Beach,,1723 E Hallandale Beach Blvd,,Hallandale,FL,33009,US,954 455 4900,25.9860612244898,-80.1299289795918,"monday 11:00am - 12:00am, tuesday 11:00am - 12:00am, wednesday 11:00am - 12:00am, thursday 11:00am - 12:00am, friday 11:00am - 12:00am, saturday 11:00am - 12:00am, sunday 11:00am - 12:00am",,,
Caribbean Resort,,2913-B North Ocean Boulevard,,Myrtle Beach,SC,29577,US,,33.7075908163265,-78.861902244898,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 9:00pm",,,
Royal Oaks,,15484 NW 77th Court,,Miami Lakes,FL,33016,US,305 822 2997,25.9153187628678,-80.3256939505147,"monday 12:00pm - 11:00pm, tuesday 12:00pm - 11:00pm, wednesday 12:00pm - 11:00pm, thursday 12:00pm - 11:00pm, friday 12:00pm - 12:00am, saturday 12:00pm - 12:00am, sunday 12:00pm - 11:00pm",,,
Atlanta - Downtown,,Catering Events Only,,Atlanta,GA,30303,US,,33.75221,-84.39107,"monday 8:00am - 10:00pm, tuesday 8:00am - 10:00pm, wednesday 8:00am - 10:00pm, thursday 8:00am - 10:00pm, friday 8:00am - 10:00pm, saturday 8:00am - 10:00pm, sunday 8:00am - 10:00pm",,,
Tanger Outlets (Myrtle Beach),,10835 King Road South,Suite 701,Myrtle Beach,SC,29572,US,843 449 4654,33.7844058,-78.7707948,"monday 10:00am - 9:00pm, tuesday 10:00am - 9:00pm, wednesday 10:00am - 9:00pm, thursday 10:00am - 9:00pm, friday 10:00am - 9:00pm, saturday 10:00am - 9:00pm, sunday 10:00am - 7:00pm",,,
Naples - Venetian Village,,4320 Gulfshore Blvd N,Venetian Village,Naples,FL,34103,US,239 434 5850,26.1967709027457,-81.8126247861918,"monday 11:00am - 10:00pm, tuesday 11:00am - 10:00pm, wednesday 11:00am - 10:00pm, thursday 11:00am - 10:00pm, friday 11:00am - 10:00pm, saturday 11:00am - 10:00pm, sunday 12:00pm - 10:00pm",,,
Athens,,105 College Avenue,,Athens,GA,30601,US,,33.9577330612245,-83.3751634693878,"monday 11:00am - 12:00am, tuesday 11:00am - 12:00am, wednesday 11:00am - 12:00am, thursday 11:00am - 12:00am, friday 11:00am - 1:00am, saturday 11:00am - 1:00am, sunday 11:00am - 12:00am",,,
Sevierville - Tanger Five Oaks Outlet,,1645 Parkway,Suite #1440,Sevierville,TN,37862,US,865 908 7778,35.8330360137281,-83.5728343161561,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 9:00pm, saturday 12:00pm - 9:00pm, sunday 12:00pm - 9:00pm",,,
Gatlinburg,,638 Parkway,,Gatlinburg,TN,37738,US,865 436 6272,35.7128680645643,-83.5140868112162,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 9:00pm",,,
Chattanooga,,201 Broad Street,,Chattanooga,TN,37402,US,423 320 6041,35.0541288888889,-85.3107998989899,"monday 11:00am - 11:00pm, tuesday 11:00am - 11:00pm, wednesday 11:00am - 11:00pm, thursday 11:00am - 12:00am, friday 11:00am - 12:00am, saturday 11:00am - 12:00am, sunday 11:00am - 12:00am",,,
New River Valley Mall,,782 New River Road,,Christiansburg,VA,24073,US,540 381 7654,37.1662112391562,-80.4294679867013,"monday 10:00am - 9:00pm, tuesday 10:00am - 9:00pm, wednesday 10:00am - 9:00pm, thursday 10:00am - 9:00pm, friday 10:00am - 10:00pm, saturday 10:00am - 10:00pm, sunday 12:00pm - 7:00pm",,,
Valley View Mall,,4802 Valley View Boulevard NW,Space LB-95,Roanoke,VA,24012,US,540 366 2020,37.303027804257,-79.9585288650109,"monday 10:00am - 9:00pm, tuesday 10:00am - 9:00pm, wednesday 10:00am - 9:00pm, thursday 10:00am - 9:00pm, friday 10:00am - 9:00pm, saturday 10:00am - 9:00pm, sunday 12:00pm - 6:00pm",,,
Myers Park,,507 Providence Road,,Charlotte,NC,28207,US,704 333 1003,35.20364,-80.82461,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 9:00pm",,,
Parktowne Village,,1600 East Woodlawn Rd,Suite 110,Charlotte,NC,28209,US,704 525 9945,35.1722157894737,-80.8494057894737,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 9:00pm",,,
Foxcroft,,7800 Fairview Road,Foxcroft East Shopping Center,Charlotte,NC,28226,US,704 364 7600,35.14748,-80.80985,"monday 12:00pm - 10:00pm, tuesday 12:00pm - 10:00pm, wednesday 12:00pm - 10:00pm, thursday 12:00pm - 10:00pm, friday 12:00pm - 11:00pm, saturday 12:00pm - 11:00pm, sunday 12:00pm - 10:00pm",,,
Birkdale Village,,16915 Birkdale Commons Parkway,Suite D,Huntersville,NC,28078,US,704 895 5675,35.4460141666667,-80.8792195833333,"monday 12:00pm - 10:00pm, tuesday 12:00pm - 10:00pm, wednesday 12:00pm - 10:00pm, thursday 12:00pm - 10:00pm, friday 12:00pm - 11:00pm, saturday 12:00pm - 11:00pm, sunday 12:00pm - 10:00pm",,,
Gastonia - Franklin Square,,3908 East Franklin Boulevard,,Gastonia,NC,28056,US,704 824 7391,35.2572322818792,-81.1111773825503,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 9:00pm",,,
Davidson,,202 South Main Street,PO Box 1761,Davidson,NC,28036,US,704 892 0604,35.4979493757844,-80.8491198286184,"monday 12:00pm - 10:00pm, tuesday 12:00pm - 10:00pm, wednesday 12:00pm - 10:00pm, thursday 12:00pm - 10:00pm, friday 12:00pm - 11:00pm, saturday 12:00pm - 11:00pm, sunday 12:00pm - 10:00pm",,,
Friendly,,3332 W Friendly Avenue,The Shops at Friendly Center,Greensboro,NC,27410,US,336 856 2178,36.0852441578078,-79.8371303923933,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 9:00pm",,,
Chapel Hill,,102 West Franklin Street,,Chapel Hill,NC,27516,US,919 967 9068,35.9130866666667,-79.0559766666667,"monday 12:00pm - 10:00pm, tuesday 12:00pm - 10:00pm, wednesday 12:00pm - 10:00pm, thursday 12:00pm - 10:00pm, friday 12:00pm - 11:30pm, saturday 12:00pm - 11:30pm, sunday 12:00pm - 10:00pm",,,
Royal Bakery,,3801 Hillsborough St.,,Raleigh,NC,27607,US,919 807 0707,35.79418,-78.68775,"monday 12:00pm - 10:00pm, tuesday 12:00pm - 10:00pm, wednesday 12:00pm - 10:00pm, thursday 12:00pm - 10:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 10:00pm",,,
North Hills,,4160 Main Street,,Raleigh,NC,27604,US,919 781 4677,35.836886,-78.643098,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 10:00pm, friday 12:00pm - 11:00pm, saturday 11:00am - 11:00pm, sunday 12:00pm - 10:00pm",,,
Jacksonville Mall,,375 Jacksonville Mall,,Jacksonville,NC,28546,US,,34.7673658424508,-77.3816585412109,"monday 10:00am - 9:00pm, tuesday 10:00am - 9:00pm, wednesday 10:00am - 9:00pm, thursday 10:00am - 9:00pm, friday 10:00am - 9:00pm, saturday 10:00am - 9:00pm, sunday 12:00pm - 6:00pm",,,
Emerald Isle,,8204 Emerald Drive,Unit 2,Emerald Isle,NC,28594,US,252 354 8448,34.6648523218569,-77.0349763432106,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 9:00pm",,,
Rockville Center,,199-F East Montgomery Avenue,,Rockville,MD,20850,US,301 610 0560,39.08406,-77.1509,"monday 12:00pm - 9:30pm, tuesday 12:00pm - 9:30pm, wednesday 12:00pm - 9:30pm, thursday 12:00pm - 9:30pm, friday 12:00pm - 11:00pm, saturday 12:00pm - 11:00pm, sunday 12:00pm - 9:30pm",,,
City Place,,903 Ellsworth Dr,,Silver Spring,MD,20910,US,301 589 8224,38.996803448247,-77.0254641149695,"monday 11:00am - 9:00pm, tuesday 11:00am - 9:00pm, wednesday 11:00am - 9:00pm, thursday 11:00am - 9:00pm, friday 11:00am - 10:00pm, saturday 11:00am - 10:00pm, sunday 12:00pm - 9:00pm",,,
Dulles Town Center,,2100 Dulles Town Circle,,Sterling,VA,20166-2400,US,703 406 1404,39.03015,-77.42584,"monday 10:00am - 9:30pm, tuesday 10:00am - 9:30pm, wednesday 10:00am - 9:30pm, thursday 10:00am - 9:30pm, friday 10:00am - 9:30pm, saturday 10:00am - 9:30pm, sunday 11:00am - 7:00pm",,,
Charlottesville,,1112 Emmet Street,,Charlottesville,VA,22903,US,434 244 7438,38.0514830769231,-78.5003826923077,"monday 11:30am - 10:00pm, tuesday 11:30am - 10:00pm, wednesday 11:30am - 10:00pm, thursday 11:30am - 10:00pm, friday 11:30am - 11:00pm, saturday 11:30am - 11:00pm, sunday 12:00pm - 10:00pm",,,
Reston Town Center,,11916 Market Street,,Reston,VA,20190,US,703 787 9096,38.9587015789474,-77.3571936842105,"monday 11:00am - 10:00pm, tuesday 11:00am - 10:00pm, wednesday 11:00am - 10:00pm, thursday 11:00am - 10:00pm, friday 11:00am - 11:00pm, saturday 11:00am - 11:00pm, sunday 11:00am - 10:00pm",,,
Georgetown,,3135 M Street NW,,Washington,DC,20007,US,202 965 2222,38.9051746875,-77.06176375,"monday 12:00pm - 10:00pm, tuesday 12:00pm - 10:00pm, wednesday 12:00pm - 10:00pm, thursday 12:00pm - 10:00pm, friday 12:00pm - 11:00pm, saturday 12:00pm - 11:00pm, sunday 12:00pm - 11:00pm",,,
Fairfax Corner,,4205 Fairfax Corner East,,Fairfax,VA,22033,US,703 968 0646,38.8587834693878,-77.3563210204082,"monday 11:00am - 10:00pm, tuesday 11:00am - 10:00pm, wednesday 11:00am - 10:00pm, thursday 11:00am - 10:00pm, friday 11:00am - 11:00pm, saturday 11:00am - 11:00pm, sunday 11:00am - 10:00pm",,,
Alexandria - Old Town,,103 S Union Street,,Alexandria,VA,22314,US,703 535 5485,38.80405,-77.04031,"monday 11:00am - 10:00pm, tuesday 11:00am - 10:00pm, wednesday 11:00am - 10:00pm, thursday 11:00am - 10:00pm, friday 11:00am - 11:00pm, saturday 11:00am - 11:00pm, sunday 11:00am - 11:00pm",,,
National Harbor,,138 National Plaza,National Plaza,Oxon Hill,MD,20745,US,301 686 0199,38.78573,-77.01616,"monday 11:00am - 10:00pm, tuesday 11:00am - 10:00pm, wednesday 11:00am - 10:00pm, thursday 11:00am - 10:00pm, friday 11:00am - 11:00pm, saturday 10:00am - 11:00pm, sunday 10:00am - 11:00pm",,,
University of Denver,,2339 East Evans Ave,,Denver,CO,80210,US,303 733 8878,39.6784656021366,-104.959562461962,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 9:00pm",,,
Park Meadows Mall,,8515 Park Meadows Center Drive,Park Meadows Mall Food Court,Lone Tree,CO,80124,US,303 708 1055,39.560653232241,-104.879294948097,"monday 10:00am - 9:00pm, tuesday 10:00am - 9:00pm, wednesday 10:00am - 9:00pm, thursday 10:00am - 9:00pm, friday 10:00am - 9:00pm, saturday 10:00am - 9:00pm, sunday 11:00am - 6:00pm",,,
Denver International Airport - Concourse A,,8900 Pena Boulevard,"Concourse Level, Center Court",Denver,CO,80249,US,,39.8382459731544,-104.676113355705,"monday Closed, tuesday Closed, wednesday Closed, thursday Closed, friday Closed, saturday Closed, sunday Closed",,,
Boulder,,1203 Pearl Street,,Boulder,CO,80302,US,303 444 5725,40.0178853061224,-105.279963469388,"monday 11:00am - 9:00pm, tuesday 11:00am - 9:00pm, wednesday 11:00am - 9:00pm, thursday 11:00am - 9:00pm, friday 11:00am - 10:00pm, saturday 11:00am - 10:00pm, sunday 11:00am - 9:00pm",,,
Great Wolf Resort - Colorado Springs,,9494 Federal Drive,,Colorado Springs,CO,80921,US,,38.98328,-104.8001,"monday Closed, tuesday Closed, wednesday Closed, thursday Closed, friday Closed, saturday Closed, sunday Closed",,,
Fort Collins,,1 Old Town Square,Suite 104,Fort Collins,CO,80524,US,970 407 0899,40.58709,-105.07588,"monday 11:00am - 9:00pm, tuesday 11:00am - 9:00pm, wednesday 11:00am - 9:00pm, thursday 11:00am - 9:00pm, friday 11:00am - 11:00pm, saturday 11:00am - 11:00pm, sunday 11:00am - 9:00pm",,,
Green Lake,,7900 E Green Lake Drive N,Suite 104,Seattle,WA,98103,US,206 400 7327,47.68561,-122.33681,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 11:00am - 10:00pm, saturday 11:00am - 10:00pm, sunday 11:00am - 9:00pm",,,
WA Benjerry Catering & Event Services,,7900 E Green Lake Drive N,Suite 104,Seattle,WA,98103,US,,47.68561,-122.33681,"monday 9:00am - 5:00pm, tuesday 9:00am - 5:00pm, wednesday 9:00am - 5:00pm, thursday 9:00am - 5:00pm, friday 9:00am - 5:00pm, saturday Closed, sunday Closed",,,
Bellevue Square,,166 Bellevue Way NE,,Bellevue,WA,98004,US,,47.6117389795918,-122.201570204082,"monday 9:30am - 9:30pm, tuesday 9:30am - 9:30pm, wednesday 9:30am - 9:30pm, thursday 9:30am - 9:30pm, friday 9:30am - 9:30pm, saturday 9:30am - 9:30pm, sunday 11:00am - 7:00pm",,,
Kirkland,,176 Lake Street South,,Kirkland,WA,98033,US,425 576 1609,47.674397755102,-122.206042653061,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:30pm, friday 12:00pm - 9:30pm, saturday 12:00pm - 9:30pm, sunday 12:00pm - 9:00pm",,,
Southcenter Mall,,2800 Southcenter Mall,K2688 Kiosk 9250,Tukwila,WA,98188,US,206 588 0104,47.4579952341801,-122.255173884263,"monday 10:00am - 9:00pm, tuesday 10:00am - 9:00pm, wednesday 10:00am - 9:00pm, thursday 10:00am - 9:00pm, friday 10:00am - 9:00pm, saturday 10:00am - 9:00pm, sunday 11:00am - 7:00pm",,,
Issaquah Highlands,,1011 NE High Street,Suite 103,Issaquah,WA,98029,US,425 391 6455,47.5443938265175,-122.016060332112,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 9:00pm",,,
Uptown Gig Harbor,,4635 Point Fosdick Drive NW,"Building 11, Suite 400",Gig Harbor,WA,98335,US,253 858 8575,47.3004830100334,-122.579272073579,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 11:00am - 10:00pm, saturday 11:00am - 10:00pm, sunday 11:00am - 9:00pm",,,
Portland Pearl District,,301 NW 10th Avenue,,Portland,OR,97209,US,503 796 3033,45.52513,-122.68123,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 9:00pm",,,
Uptown Center,,39 NW 23rd Place,,Portland,OR,97210,US,503 295 3033,45.5238305369127,-122.699934563758,"monday 12:00pm - 9:00pm, tuesday 12:00pm - 9:00pm, wednesday 12:00pm - 9:00pm, thursday 12:00pm - 9:00pm, friday 12:00pm - 10:00pm, saturday 12:00pm - 10:00pm, sunday 12:00pm - 9:00pm",,,
Yamhill,,524 SW Yamhill,,Portland,OR,97204,US,503 546 0450,45.5182012244898,-122.67821244898,"monday 12:00pm - 8:00pm, tuesday 12:00pm - 8:00pm, wednesday 12:00pm - 8:00pm, thursday 12:00pm - 8:00pm, friday 12:00pm - 9:00pm, saturday 12:00pm - 9:00pm, sunday 12:00pm - 6:00pm",,,
